epoch,train_loss,val_loss,val_f1,val_recall,val_precision,seconds
1,0.4186657985940992,0.27438692263246817,0.8956083513318934,0.8411088573360379,0.9576597382602001,174.46172499656677
2,0.22064290408470277,0.2474517176785587,0.9181494661921709,0.8722109533468559,0.9691960931630353,182.38979744911194
3,0.1441431553316997,0.2777375365164068,0.9240993354319692,0.8931710615280595,0.9572463768115942,184.14051747322083
4,0.10305625528793724,0.34840345815912055,0.9232830820770519,0.931710615280595,0.9150066401062417,183.51011323928833
5,0.08258035468149684,0.34904677439830417,0.9275261324041811,0.8999323867478025,0.9568655643421998,184.23811626434326
6,0.06758811286604706,0.37974547185539903,0.9253530598520511,0.9303583502366464,0.9204013377926421,184.0209972858429
7,0.05236724194187522,0.3811307079681689,0.9294605809128631,0.9087221095334685,0.9511677282377919,182.8287136554718
8,0.04087031196755462,0.3934288246808697,0.9287690179806363,0.9080459770114943,0.9504600141542817,183.62760877609253
