epoch,train_loss,val_loss,val_f1,val_recall,val_precision,seconds
1,0.3668129590252629,0.21503791483155274,0.9146298264257882,0.8728870858688302,0.9605654761904762,519.2444245815277
2,0.18378857219898584,0.19346023744247332,0.9369496301514618,0.8992562542258282,0.9779411764705882,525.6931674480438
3,0.10614029881131846,0.2067785057290006,0.9443115818243936,0.9344151453684922,0.9544198895027625,517.6268429756165
4,0.0724307371544646,0.27580555115482613,0.9478380233356212,0.933739012846518,0.9623693379790941,529.3753640651703
5,0.05036290964451159,0.3200819438967262,0.9467576791808874,0.9377958079783637,0.9558924879393522,525.3314154148102
6,0.03015606271485736,0.357630384754795,0.9393103448275862,0.920892494929006,0.9584799437016186,537.7254559993744
7,0.023260579521396568,0.3774443280353877,0.9423404981235073,0.933739012846518,0.9511019283746557,524.8923122882843
