epoch,train_loss,val_loss,val_f1,val_recall,val_precision,seconds
1,0.4340849454013876,0.23871857413653413,0.9047282992237121,0.8668018931710615,0.9461254612546125,374.48415184020996
2,0.20059149215635982,0.18677992266717272,0.9281183932346723,0.8904665314401623,0.9690949227373068,379.783531665802
3,0.1256332318478277,0.20042984390012042,0.9365580091132142,0.9033130493576741,0.9723435225618632,379.52562069892883
4,0.08911526096113771,0.23407419405173976,0.9399096908648836,0.9148073022312373,0.9664285714285714,379.81920647621155
5,0.06873575294677806,0.2710273190730409,0.9368932038834952,0.9134550371872887,0.9615658362989323,376.66748094558716
6,0.05215078183006444,0.30283152306257216,0.9344089793055068,0.9006085192697769,0.9708454810495627,377.59804463386536
7,0.043417718865106966,0.31249540418935856,0.9356643356643357,0.9046653144016227,0.9688631426502534,375.9682455062866
